FileName,MFCC0,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,SpectralCentroid,SpectralSpread,SpectralRolloffPoint,PitchMean,PitchStd,gender
trimmed_common_voice_en_41917384.mp3,-287.04163,92.01513,12.726946,15.796084,-10.245594,-4.0749674,-20.146017,-11.682351,-11.139884,-13.149372,-7.478914,-0.9172226,-8.542813,1744.1606874610823,1429.1233130762446,3090.029761904762,161.60096705260108,13.813303356915624,female
trimmed_common_voice_en_41917385.mp3,-277.11768,100.37874,6.4184637,12.798163,-9.12288,6.471242,-16.776573,-24.456099,-2.3492916,-11.18833,-11.739103,-1.4637252,-4.676542,1703.447001019572,1387.9205589228782,2951.3888888888887,150.78486866032063,10.44579050109208,female
trimmed_common_voice_en_41917386.mp3,-235.76382,101.97092,6.160063,28.79038,-6.738102,-9.650769,-18.476784,-22.713957,-7.1522655,-11.373439,-16.272022,-1.0964904,-4.355961,1678.5195035803067,1376.1047451349834,2855.654761904762,155.13022924185427,11.662910136647968,female
trimmed_common_voice_en_41917387.mp3,-246.74878,133.91371,-0.9999001,9.545166,-9.8328085,2.124285,-17.786762,-29.41138,0.24388586,-6.968496,-9.558182,-0.7813843,-10.808302,1260.3826138174159,1240.0077243810538,2074.404761904762,146.30022420841013,8.800883788951015,female
trimmed_common_voice_en_41917388.mp3,-247.99825,94.68203,23.69306,49.99927,-9.156788,-11.104668,-11.12008,-26.70191,-14.5528755,-15.482904,-10.876589,-1.0767597,-4.2896037,1443.1201822342841,1376.1902167976273,2626.7361111111113,151.72594887789023,9.124014944596455,female
trimmed_common_voice_en_41917389.mp3,-241.2577,102.74409,4.1526113,31.523201,-9.044411,-9.6321945,-17.247547,-20.063316,-11.097516,-13.882587,-7.6621294,1.2236549,-7.446389,1601.4452402734173,1328.9329560089097,2676.5873015873017,146.9453076288954,7.731183850911151,female
trimmed_common_voice_en_41917390.mp3,-274.34995,100.43168,11.066484,16.714598,-15.011878,3.8178244,-13.192244,-22.16566,-11.724988,-10.671843,-5.34299,-2.9617531,-9.462025,1590.4403420990482,1454.4593728344946,2788.4424603174602,162.05084085178004,23.75285237132653,female
trimmed_common_voice_en_41917391.mp3,-305.2451,130.76811,7.987698,4.978038,-5.2751822,-8.612147,-4.962446,-29.222805,-8.571758,-14.104837,-6.240505,1.4228194,-5.755897,1377.6337683609468,1324.9694061647763,2427.3313492063494,146.67777869776864,11.816720291179399,female
trimmed_common_voice_en_41917392.mp3,-236.60759,85.26742,10.247143,26.884926,-9.031881,-2.128761,-16.165127,-16.521727,-13.382811,-9.663064,-12.481497,-1.8709095,-4.790195,1795.3438959590733,1543.1886416204309,3215.7738095238096,152.1047257312821,14.540375037438055,female
trimmed_common_voice_en_41917393.mp3,-269.20444,111.56972,14.409499,28.448225,-12.978527,-5.9062586,-12.921857,-23.452883,-16.473001,-15.304641,-10.542596,2.8028378,-9.611475,1347.10751434901,1247.2719209474412,2421.875,151.95029709755337,14.94544789197866,female
trimmed_common_voice_en_41917394.mp3,-246.51991,90.56854,17.922182,15.273413,-6.5372653,-4.6487627,-19.276232,-16.70643,-9.717152,-10.905648,-6.4104404,-1.9393809,-8.317982,1713.0375365763355,1645.1556920539563,3098.214285714286,152.22809441171822,14.64709393805536,female
trimmed_common_voice_en_41917395.mp3,-236.46881,89.991005,-3.3125155,16.80077,-15.500976,-4.530821,-19.731205,-19.697027,-10.808459,-7.3979487,-8.3244295,-4.016338,-7.201664,1922.7006714538823,1414.4664484414225,3274.8015873015875,157.2201113404736,13.524167920234735,female
trimmed_common_voice_en_41917396.mp3,-248.67358,122.65579,5.753223,9.541028,-18.952032,6.4468565,-16.740896,-22.021786,-2.2335856,-13.6808815,-8.075417,2.2118979,-4.7879076,1375.3833318271297,1314.789972285283,2408.4821428571427,148.16622621538684,7.6289094191470905,female
trimmed_common_voice_en_41917397.mp3,-303.41388,88.687294,6.9709153,19.349762,-9.037648,-12.741085,-12.440992,-11.393958,-7.9698544,-8.249412,-10.130778,-1.9816877,-3.2912595,1657.1601738561635,1322.2282866427734,2801.09126984127,155.3580046536063,12.817577349279919,female
trimmed_common_voice_en_41917398.mp3,-352.73615,105.78909,-1.1047856,-2.4452627,-7.9462314,0.43662953,-6.6906857,-20.738024,-2.1512122,-8.667919,-6.5026073,-4.130483,-5.470203,1476.3511956820532,1319.6782333937263,2600.4464285714284,143.4449829780393,13.846056510907921,female
trimmed_common_voice_en_41917399.mp3,-254.54283,95.23328,25.698057,36.91979,-4.694553,-12.3477545,-14.678605,-8.202222,-18.29286,-22.557419,-5.014435,5.6798987,-3.8700316,1702.3188992098524,1432.8035371390786,2884.6726190476193,142.14254300430935,4.193078777185325,female
trimmed_common_voice_en_41917400.mp3,-316.20895,104.33779,-2.537959,25.185402,-7.5281024,-8.11118,-13.253172,-20.595366,-13.031049,-15.344314,-5.5065265,-2.8129995,-1.2296919,1303.8979388645016,1316.9540632410844,2509.6726190476193,160.2900917453246,18.349802196634002,female
trimmed_common_voice_en_41917401.mp3,-285.94852,121.763855,-49.249916,12.784554,-9.249642,1.7946084,-25.194578,-18.461735,-0.09647416,-0.10033135,-10.119826,-8.850374,-9.265267,1481.2658264621632,1189.591371336542,2567.9563492063494,152.93819249966828,6.259919195348167,female
trimmed_common_voice_en_41917402.mp3,-295.0177,92.964165,7.0992627,-1.5843008,-9.916166,-2.961728,-29.19992,-25.259935,-6.2564464,3.087473,-2.9654615,0.61353,-4.112385,2123.676848535503,1498.639893993332,3525.0496031746034,156.34455656679341,8.179308400820771,female
trimmed_common_voice_en_41917403.mp3,-444.37222,53.467426,4.2836413,-6.899205,-18.14742,6.690286,-14.770478,-11.440421,5.0849395,-1.3017435,-7.1914697,0.62967616,6.2847285,2269.4554987706147,1554.366885197224,3791.1706349206347,144.996204405732,2.2941203644970374,female
trimmed_common_voice_en_41917404.mp3,-298.98196,123.11601,3.3730826,30.496727,-20.954525,-8.52171,-20.946617,-22.293644,-13.602843,-0.1887606,-0.6050686,-10.117471,-4.854063,1206.4906042056384,1236.8350985725892,2058.779761904762,161.96522364160361,12.596157980550542,female
trimmed_common_voice_en_41917405.mp3,-314.80444,111.60987,5.8678174,34.725315,-22.196096,-16.24566,-17.940414,-21.485712,-12.193193,1.2163023,-0.6545896,-7.7015257,-4.5922,1183.147397584839,1197.2013147995215,2177.3313492063494,153.87653524701295,14.780458118324354,female
trimmed_common_voice_en_41917406.mp3,-278.14334,99.12972,-9.118596,18.611197,-25.434683,7.299678,-35.761917,-17.371325,1.7183654,0.19653635,6.666889,-14.971595,3.7922344,1738.9648375130864,1402.362128047983,2953.8690476190477,156.23944698211864,12.285400834116603,female
trimmed_common_voice_en_41917407.mp3,-225.4152,85.48664,12.896516,31.60818,-16.735588,-9.538769,-31.833294,-9.71907,-13.902074,4.5312514,-5.0567493,-7.9082217,-1.1513997,1868.2729793535202,1495.0102468845935,3217.0138888888887,144.7441641202304,7.148319781968232,female
trimmed_common_voice_en_41917408.mp3,-263.36713,88.19253,20.568907,19.326641,-21.11125,-6.8364058,-25.440214,-12.960299,-13.381726,3.7351494,-3.02207,-8.636466,-4.1625853,1899.8616063200802,1429.2242626754228,3162.4503968253966,147.39236079368166,12.365299610101285,female
trimmed_common_voice_en_41917409.mp3,-292.6215,65.83951,16.912073,17.279259,-12.777619,-6.5647917,-19.266973,-10.177434,-23.13285,1.3519747,-6.570554,-3.3999352,-5.008146,2239.920154672146,1590.0857580833099,3754.464285714286,152.43071730639383,8.679350357114942,female
trimmed_common_voice_en_41917410.mp3,-269.62308,100.321724,20.075367,50.660954,-22.22943,-13.666223,-11.216615,-19.077423,-20.72984,-7.190594,8.610985,-11.11804,-0.26931766,1329.3022238408141,1357.3203470136475,2533.7301587301586,156.11239602445667,9.712836502363333,female
trimmed_common_voice_en_41917411.mp3,-241.5396,93.56418,2.9409232,9.5683,-21.577871,2.278021,-17.169155,-21.332443,-9.070735,-0.8259134,-0.7593513,-3.9768305,-5.1620545,1766.008853333989,1502.2939297724722,3111.1111111111113,148.01842491801727,6.070746292709533,female
trimmed_common_voice_en_41917412.mp3,-261.65814,100.1207,5.0188665,37.87882,-12.480646,-11.966935,-22.017931,-25.543997,-13.086268,-3.7399828,0.8888434,-11.977182,2.200653,1361.1079571346581,1396.5899042533526,2551.09126984127,142.71519301154095,8.50820859305761,female
trimmed_common_voice_en_41917413.mp3,-254.68324,85.23628,27.58674,35.90612,0.3310333,-8.172166,-25.767054,-13.255408,-20.298933,-2.5131052,-3.021761,-1.9555806,-0.8785176,1901.867011944641,1503.2917674920598,3297.6190476190477,144.46686445489385,4.726048971400671,female
trimmed_common_voice_en_41917414.mp3,-242.66483,97.054825,21.37406,-0.3797507,-24.266233,-0.74006337,-24.102068,-17.568502,-14.846174,-3.3616724,1.2838588,-8.753641,-8.891651,1887.4896548522988,1441.1769965738172,2965.029761904762,138.42432334274585,25.65956075847832,female
trimmed_common_voice_en_41917415.mp3,-325.56265,45.82649,-0.3064274,24.797861,-8.837141,-5.6317234,-14.464098,-5.914063,-7.169676,-8.653577,-4.212058,3.5720572,-1.9804109,2248.123482615968,1641.5920542153128,4050.843253968254,145.12900784951418,4.0886216223462615,female
trimmed_common_voice_en_41917416.mp3,-221.7925,99.23873,-9.333079,16.885338,-9.810338,-8.212275,-10.8425455,-16.817844,-12.372437,-3.6373472,-15.112801,5.864306,-13.129227,1682.82259832376,1496.1701487647363,3102.4305555555557,159.71196955321656,15.680298135636226,female
trimmed_common_voice_en_41917417.mp3,-253.78592,116.037155,-14.84141,24.986256,-1.6030171,-2.0095494,-18.16761,-19.556316,-9.642801,-5.564352,-9.416173,-6.0720015,1.3196727,1326.2036894511048,1297.8804213330402,2408.7301587301586,153.264595929682,12.509850594888695,female
trimmed_common_voice_en_41917418.mp3,-271.4086,98.69069,10.647856,20.485525,-5.7664223,13.552547,-31.56625,-11.084441,-15.69983,-9.800179,-8.772459,-8.143937,4.0271797,1567.3736986675112,1418.0957016092823,2843.253968253968,158.25702730428003,16.081704038841103,female
trimmed_common_voice_en_41917419.mp3,-246.1479,117.078186,-31.40434,45.8579,-1.862787,-4.382786,-13.208933,-26.276405,-11.784939,-12.956009,-4.4371047,-10.610901,-8.900206,1282.1394529769236,1205.2550789854486,2336.8055555555557,151.23281872847448,13.914245723657974,female
trimmed_common_voice_en_41917420.mp3,-282.70245,102.55186,-19.838959,22.733486,-19.424416,11.548137,-21.171024,-8.332996,-5.639407,-7.955243,-8.560407,-2.6830266,-1.9833343,1516.3196772833378,1301.6421107401773,2641.121031746032,151.87850650473263,11.329611383221243,female
trimmed_common_voice_en_41917421.mp3,-326.2061,142.0901,5.268233,10.275377,-7.69379,2.236264,-9.1814,-23.006828,-5.641486,-16.928484,-5.5031314,-5.142941,-3.784413,1022.898329255753,1115.0476688261492,1648.561507936508,153.3266890199373,9.406153624581142,female
trimmed_common_voice_en_41917422.mp3,-372.15192,119.66129,-14.688073,27.543924,-11.457701,-1.0274266,-7.0693426,-19.097282,-0.14872052,-5.9126887,-6.1840773,-6.766035,-4.922918,1282.7983183101574,1200.2826656119532,2282.9861111111113,148.88580578417333,10.451917480150922,female
trimmed_common_voice_en_41917423.mp3,-254.76967,111.04085,-17.2417,36.923855,-12.345797,-15.353225,-20.553555,-11.936369,-14.997399,-3.1741652,-1.1994894,-7.953557,-3.1708412,1484.7937555140106,1209.0443286727677,2575.3968253968255,151.45332929016246,16.730862286247156,female
trimmed_common_voice_en_41917424.mp3,-262.88525,78.854675,11.410321,15.546987,-6.789545,-0.20064,-25.343904,-8.847688,-14.529077,0.46003038,-6.7661047,-4.8092756,-1.0409658,1857.235583335272,1615.3137460738742,3261.904761904762,163.2114391303041,27.479734003574613,female
trimmed_common_voice_en_41917425.mp3,-240.72696,87.1494,3.917983,13.978844,-22.87232,4.5559034,-26.709208,-5.910886,-11.585377,-2.9349587,-3.4737103,-8.658702,-2.3541832,1832.2005787660519,1593.0786479818855,3375.9920634920636,152.7940950757196,12.218088719110161,female
trimmed_common_voice_en_41917426.mp3,-213.62053,117.156975,-8.977575,22.385061,-20.773813,1.7307017,-21.634958,-9.192477,-7.3674664,0.6211675,-3.5551553,-11.230331,4.0352416,1411.47998187614,1409.797407478233,2656.498015873016,152.20975823058615,10.765585063220264,female
trimmed_common_voice_en_41917427.mp3,-278.53342,101.482414,13.648984,28.339302,-9.657985,-4.9016976,-19.802649,-17.365932,-13.848797,-13.77208,-1.4326508,-3.4088335,-8.72156,1339.8111930351538,1418.2950123792482,2476.686507936508,163.64208183787335,22.363942570974277,female
trimmed_common_voice_en_41917428.mp3,-385.27136,119.55938,7.7979765,-7.911047,-21.64412,-10.428562,-6.1292543,-24.012455,-4.664777,-2.6619365,-8.550036,-4.7410617,0.8091027,1247.4542904264538,1137.8229102249195,2074.9007936507937,146.3802040939641,15.66079190741954,female
trimmed_common_voice_en_41917429.mp3,-321.0846,135.46652,-23.780996,12.908977,-27.898148,-12.249235,0.74486923,-12.971494,-1.7540772,-9.555584,-3.194887,-12.177413,1.6059445,1171.2042135857162,1044.9998287034975,2102.1825396825398,155.52332111902163,14.654194475271776,female
trimmed_common_voice_en_41917430.mp3,-293.49478,97.72662,-2.5375056,16.221529,-36.805378,-5.021293,-4.741421,-12.629708,-1.5374554,-17.044268,-1.538096,-13.005013,-4.0745726,1730.4434924357736,1373.1704811670445,3085.565476190476,160.00535941057692,14.876197468645676,female
trimmed_common_voice_en_41917431.mp3,-232.90575,95.38289,1.628833,51.31229,-23.92899,-14.883172,-14.803231,-3.7798743,-7.4875097,-10.496853,-12.179942,-9.306992,-7.6869016,1654.9161265565829,1312.835820204364,2875.248015873016,147.8370691899613,8.612546231571114,female
trimmed_common_voice_en_41917432.mp3,-380.11026,82.742874,-17.288597,8.315696,-16.226875,0.66093594,-13.870098,-6.022699,-1.789836,-6.390926,-11.545916,-2.484345,-3.8353415,1877.4607960133196,1570.9789680980198,3547.6190476190477,145.54589330051047,7.61734438670214,female
trimmed_common_voice_en_41917433.mp3,-257.51926,108.17752,-2.9920158,8.30379,-22.320326,-8.461881,-9.979764,-7.868832,-3.5493016,-10.460708,-12.521564,-2.0284638,-5.179965,1694.1524307618704,1331.0509020307215,2840.7738095238096,146.19498595929312,10.242210295800117,female
trimmed_common_voice_en_41917434.mp3,-223.11508,96.832855,1.0449582,27.210503,-11.088209,-12.000914,-3.5409586,-10.990174,-1.0210389,-12.320473,-14.1543255,-7.1996737,-11.147163,1607.0213561230998,1475.6842979755952,2889.6329365079364,153.22040201148496,12.08598232903103,female
trimmed_common_voice_en_41917435.mp3,-269.68695,106.18278,12.735556,6.0728555,-16.856073,2.152224,-16.861553,-11.650377,-5.292516,-8.219092,-20.247316,-0.95489556,-7.4853754,1741.0279380055097,1408.443199272435,2844.4940476190477,163.94563124217623,16.51475027845209,female
trimmed_common_voice_en_41917436.mp3,-351.98868,101.383606,-1.9765518,17.831564,-17.271645,-1.4098693,-10.19483,-15.696943,-2.2857006,-9.887495,-12.885249,-8.315385,-9.080738,1481.7932102120317,1315.394709173977,2510.9126984126983,159.0847712140241,15.458239597516165,female
trimmed_common_voice_en_41917437.mp3,-286.98007,91.6922,5.1623073,20.888094,-20.718266,-5.8959656,-9.871007,-14.766359,-5.837459,-9.696194,-15.929359,-5.7788415,-10.938987,1690.450853510924,1323.0093224166258,2763.6408730158732,154.7570491506119,13.000495701321782,female
trimmed_common_voice_en_41917438.mp3,-237.60045,111.451706,0.11277601,12.694654,-22.369053,-5.3722906,-12.390985,-16.99379,-7.3725576,-8.225135,-15.2622175,-6.2559056,-11.71283,1552.2858417455059,1394.8730448818437,2707.093253968254,159.26792611356802,10.824473351690397,female
trimmed_common_voice_en_41917439.mp3,-289.96017,139.06859,-5.909989,14.198765,-17.01916,-6.164304,-5.3192425,-20.558125,3.2328258,-5.4557824,-19.22584,-2.775088,-15.345079,1092.9902851160416,1130.2703220708454,1966.0218253968253,153.8632403343462,7.779905726282016,female
trimmed_common_voice_en_41917440.mp3,-260.4698,127.334465,-24.082285,8.022226,-22.15697,-9.547915,-7.1569495,-18.13322,-4.0794663,0.16662025,-12.976812,-1.0721265,-13.039644,1262.4954182832628,1148.3887259918172,2296.378968253968,154.14290585098027,10.112316938700687,female
trimmed_common_voice_en_41917441.mp3,-362.91672,107.25294,-13.349027,3.675768,-8.330821,-4.5154834,-10.471056,-11.325438,-3.853672,-4.1580467,-12.710587,-2.5370858,-8.53929,1605.0774992005408,1337.7917419487596,2875.7440476190477,152.96035491246104,11.189809323100285,female
trimmed_common_voice_en_41917442.mp3,-271.5413,110.06011,18.261688,-16.115664,-36.367138,5.231353,-10.38789,-2.0868313,-4.8405356,-10.156485,-14.635581,2.9636443,-12.404149,1824.7407074612743,1291.2745791691282,2847.222222222222,148.3096611182149,11.299207794745145,female
trimmed_common_voice_en_41917443.mp3,-264.65698,130.6119,-8.19224,11.482022,-30.338352,0.17277703,-13.509727,-12.2034645,-2.6645238,-7.377235,-13.453913,-3.6416578,-9.7597885,1383.5364596674228,1205.2883475810359,2426.09126984127,144.5176215873612,7.462187896887917,female
trimmed_common_voice_en_41917444.mp3,-279.2191,113.82638,-2.6372871,-6.1624217,-25.772367,-1.2103846,-10.21438,-18.610022,-5.0869303,-2.8458307,-18.652843,-1.8708862,-6.3949842,1662.3031906417914,1162.5286501464568,2554.315476190476,149.1459829191442,7.2196695180623385,female
trimmed_common_voice_en_41917445.mp3,-224.78061,112.819145,0.5846396,20.537607,-19.317482,-8.176253,-16.274364,-16.44769,-6.1255393,-9.602783,-15.646599,-7.6443577,-8.251514,1586.550850658821,1307.0103436008087,2699.156746031746,151.68372226847967,6.701686218990014,female
trimmed_common_voice_en_41917446.mp3,-299.0672,66.659966,11.459514,4.763917,-22.162838,-6.091789,-9.636409,-6.4299703,-11.711547,-1.6078715,-10.584685,-6.3540473,-6.863325,2246.5164475035226,1564.9288464017245,3799.6031746031745,166.88185149921517,12.288579577851598,female
trimmed_common_voice_en_41917447.mp3,-272.8163,111.215485,-10.46949,23.369219,-12.716698,-17.235075,-10.658609,-13.271577,-2.3815565,-3.4453123,-18.616915,-6.190153,-3.6612897,1560.1292153603174,1313.4346869668163,2776.0416666666665,165.4612820485968,14.490590513776157,female
trimmed_common_voice_en_41917448.mp3,-238.08705,83.33561,7.374549,25.565723,-16.947617,-10.478407,-11.786697,-6.354357,-11.356996,-7.431614,-11.89632,4.328893,-17.9075,2117.081808951015,1518.365601694813,3564.7321428571427,152.38173712497772,5.9243697559112185,female
trimmed_common_voice_en_41917449.mp3,-280.9505,107.0681,4.3343906,6.6190324,-19.330029,3.3011103,-14.266441,-9.72221,-3.6946163,-11.838103,-10.218199,-2.6712883,-10.921506,1585.6764801239074,1370.293409040904,2738.095238095238,150.58994774230553,9.721697967717754,female
trimmed_common_voice_en_41917450.mp3,-212.68805,103.72883,-7.845723,21.838808,-14.852999,-6.0138335,-15.788369,-9.396374,-0.9296977,-8.153072,-16.016422,-3.0401108,-7.0590043,1800.9203389525783,1365.2766921461387,3074.156746031746,150.44528956001793,10.709386624003285,female
trimmed_common_voice_en_41917451.mp3,-243.65622,95.679214,3.881756,16.489275,-25.981953,6.273344,-17.931524,-16.941948,-4.005546,-7.157262,-15.804026,-5.1031632,-10.3226595,1881.8994657565975,1429.1723682716831,3175.347222222222,159.93077537652383,14.379041824139229,female
